timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777067040.320478,0.50246,0,0.00251,-1.724,1.093,0.0,0.0,0.0,1.0,0.35342,0.10529,0.0,0.0,-0.0,Distracted
1777067040.7274706,0.2795,0,0.0051,-1.442,0.295,0.0,0.0,0.0,1.0,0.36292,0.10709,0.0,0.0,-0.0,Distracted
1777067041.2021878,0.26437,0,0.00403,-0.93,6.111,0.0,0.0,0.0,1.0,0.36926,0.10748,0.0,0.0,-0.0,Distracted
1777067041.5384245,0.51137,0,0.00228,-2.729,0.129,0.0,0.0,0.0,1.0,0.38376,0.1068,0.0,0.0,-0.0,Distracted
1777067041.8149762,0.51558,0,0.00204,-2.537,0.033,0.0,0.0,0.0,1.0,0.40104,0.10561,0.0,0.0,-0.0,Distracted
1777067042.0983486,0.52448,0,0.00168,-2.732,0.042,0.0,0.0,0.0,1.0,0.41812,0.10311,0.0,0.0,-0.0,Distracted
1777067042.4609196,0.49602,0,0.0027,-3.513,0.686,0.0,0.0,0.0,1.0,0.42525,0.10082,0.0,0.0,-0.0,Distracted
1777067042.7465522,0.53849,0,0.00242,-2.97,0.071,0.0,0.0,0.0,1.0,0.44207,0.09651,0.0,0.0,-0.0,Distracted
1777067043.0996416,0.55206,0,0.00262,-2.921,0.832,0.0,0.0,0.0,1.0,0.46414,0.07499,0.0,0.0,-0.0,Distracted
1777067046.4671137,0.27327,0,0.00297,-3.169,1.625,0.0,0.0,0.0,1.0,0.37249,0.15131,0.0,0.0,-0.0,Distracted
1777067046.7600677,0.11341,1,0.00224,-5.306,10.255,0.0,0.0,0.0,1.0,0.35342,0.1559,0.0,0.0,-0.0,Distracted
1777067047.0367885,0.3422,0,0.00573,-7.988,8.523,0.0,0.0,0.0,1.0,0.34071,0.14996,0.0,0.0,-0.0,Distracted
